row_id,order_id,year,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,total_sales
5673,CA-2014-127922,2014,10/28/2014,11/4/2014,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Dallas,Texas,75081,Central,OFF-EN-10003068,Office Supplies,Envelopes,6 34 Gummed Flap White Envelopes,15.84,2,31.68
5674,CA-2014-127922,2014,10/28/2014,11/4/2014,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Dallas,Texas,75081,Central,OFF-PA-10001204,Office Supplies,Paper,Xerox 1972,8.448,2,16.896
5675,CA-2013-146318,2013,1/22/2013,1/27/2013,Standard Class,MC-17275,Marc Crier,Consumer,United States,Seattle,Washington,98105,West,OFF-PA-10003953,Office Supplies,Paper,Xerox 218,12.96,2,25.92
5676,CA-2011-135993,2011,5/28/2011,6/2/2011,Standard Class,PJ-18835,Patrick Jones,Corporate,United States,Seattle,Washington,98115,West,TEC-PH-10001552,Technology,Phones,I Needs 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Greenpink,57.408,6,344.448
5677,CA-2011-135993,2011,5/28/2011,6/2/2011,Standard Class,PJ-18835,Patrick Jones,Corporate,United States,Seattle,Washington,98115,West,TEC-AC-10004877,Technology,Accessories,Imation 30456 USB Flash Drive 8GB,27.6,4,110.4
5678,CA-2011-126802,2011,12/29/2011,1/5/2012,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Chicago,Illinois,60610,Central,FUR-FU-10000193,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,38.976,3,116.928
5679,CA-2013-143924,2013,7/29/2013,8/4/2013,Standard Class,SC-20680,Steve Carroll,Home Office,United States,Holland,Michigan,49423,Central,OFF-FA-10000735,Office Supplies,Fasteners,Staples,20.44,7,143.08
5680,CA-2013-143924,2013,7/29/2013,8/4/2013,Standard Class,SC-20680,Steve Carroll,Home Office,United States,Holland,Michigan,49423,Central,OFF-PA-10002120,Office Supplies,Paper,Xerox 1889,109.92,2,219.84
5681,CA-2013-141551,2013,9/25/2013,10/1/2013,Standard Class,BP-11230,Benjamin Patterson,Consumer,United States,Broken Arrow,Oklahoma,74012,Central,OFF-BI-10001249,Office Supplies,Binders,Avery HeavyDuty EZD View Binder with Locking Rings,6.38,1,6.38
5682,CA-2013-141551,2013,9/25/2013,10/1/2013,Standard Class,BP-11230,Benjamin Patterson,Consumer,United States,Broken Arrow,Oklahoma,74012,Central,OFF-PA-10001569,Office Supplies,Paper,Xerox 232,6.48,1,6.48
5683,CA-2011-164315,2011,4/2/2011,4/8/2011,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Athens,Georgia,30605,South,OFF-PA-10004248,Office Supplies,Paper,Xerox 1990,15.84,3,47.52
5684,CA-2011-164315,2011,4/2/2011,4/8/2011,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Athens,Georgia,30605,South,TEC-PH-10001128,Technology,Phones,Motorola Droid Maxx,1049.93,7,7349.51
5685,CA-2011-164315,2011,4/2/2011,4/8/2011,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Athens,Georgia,30605,South,OFF-AP-10003842,Office Supplies,Appliances,EuroPro Shark Turbo Vacuum,154.9,5,774.5
5686,CA-2012-131072,2012,11/5/2012,11/5/2012,Same Day,KL-16645,Ken Lonsdale,Consumer,United States,Seattle,Washington,98105,West,OFF-BI-10002794,Office Supplies,Binders,Avery Trapezoid Ring Binder 3 Capacity Black 1040 sheets,98.352,3,295.056
5687,CA-2011-131541,2011,7/28/2011,7/28/2011,Same Day,CK-12205,Chloris Kastensmidt,Consumer,United States,Apopka,Florida,32712,South,OFF-FA-10000621,Office Supplies,Fasteners,OIC Colored Binder Clips Assorted Sizes,14.32,5,71.6
5688,CA-2011-131541,2011,7/28/2011,7/28/2011,Same Day,CK-12205,Chloris Kastensmidt,Consumer,United States,Apopka,Florida,32712,South,FUR-FU-10003623,Furniture,Furnishings,DataProducts Ampli Magnifier Task Lamp Black,129.888,6,779.328
5689,CA-2011-131541,2011,7/28/2011,7/28/2011,Same Day,CK-12205,Chloris Kastensmidt,Consumer,United States,Apopka,Florida,32712,South,OFF-EN-10000781,Office Supplies,Envelopes,10 4 18 x 9 12 Recycled Envelopes,48.944,7,342.608
5690,CA-2012-119550,2012,12/26/2012,12/31/2012,Standard Class,RB-19705,Roger Barcio,Home Office,United States,Houston,Texas,77070,Central,FUR-CH-10002044,Furniture,Chairs,Office Star  Contemporary Task Swivel chair with 2way adjustable arms Plum,275.058,3,825.174
5691,US-2012-138093,2012,12/10/2012,12/16/2012,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,Baltimore,Maryland,21215,East,OFF-AR-10000817,Office Supplies,Art,Manco DryLighter Erasable Highlighter,27.36,9,246.24
5692,US-2012-138093,2012,12/10/2012,12/16/2012,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,Baltimore,Maryland,21215,East,OFF-PA-10001509,Office Supplies,Paper,Recycled Desk Saver Line While You Were Out Book 5 12 X 4,44.75,5,223.75
5693,US-2012-138093,2012,12/10/2012,12/16/2012,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,Baltimore,Maryland,21215,East,TEC-PH-10004667,Technology,Phones,Cisco 8x8 Inc 6753i IP Business Phone System,134.99,1,134.99
5694,US-2012-138093,2012,12/10/2012,12/16/2012,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,Baltimore,Maryland,21215,East,OFF-PA-10000143,Office Supplies,Paper,Astroparche Fine Business Paper,26.4,5,132
5695,US-2012-138093,2012,12/10/2012,12/16/2012,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,Baltimore,Maryland,21215,East,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,542.94,3,1628.82
5696,CA-2013-126165,2013,5/6/2013,5/8/2013,Second Class,AH-10465,Amy Hunt,Consumer,United States,San Francisco,California,94109,West,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,71.088,2,142.176
5697,CA-2014-126123,2014,10/15/2014,10/19/2014,Standard Class,AG-10765,Anthony Garverick,Home Office,United States,Chicago,Illinois,60623,Central,OFF-BI-10000309,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements 916 Spine Black,27.396,9,246.564
5698,CA-2014-126123,2014,10/15/2014,10/19/2014,Standard Class,AG-10765,Anthony Garverick,Home Office,United States,Chicago,Illinois,60623,Central,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,13.456,1,13.456
5699,CA-2013-143441,2013,11/6/2013,11/6/2013,Same Day,EB-14170,Evan Bailliet,Consumer,United States,Laredo,Texas,78041,Central,OFF-LA-10002312,Office Supplies,Labels,Avery 490,11.84,1,11.84
5700,CA-2014-148320,2014,11/4/2014,11/9/2014,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,San Francisco,California,94109,West,OFF-PA-10003022,Office Supplies,Paper,Xerox 1992,35.88,6,215.28
5701,CA-2013-125661,2013,11/25/2013,11/27/2013,First Class,CA-12055,Cathy Armstrong,Home Office,United States,Cleveland,Ohio,44105,East,OFF-EN-10001532,Office Supplies,Envelopes,Brown Kraft Recycled Envelopes,40.752,3,122.256
5702,CA-2013-125661,2013,11/25/2013,11/27/2013,First Class,CA-12055,Cathy Armstrong,Home Office,United States,Cleveland,Ohio,44105,East,TEC-AC-10004855,Technology,Accessories,V7 USB Numeric Keypad,139.96,5,699.8
5703,US-2011-123519,2011,12/14/2011,12/21/2011,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Marion,Ohio,43302,East,OFF-AR-10003829,Office Supplies,Art,Newell 35,2.624,1,2.624
5704,US-2011-123519,2011,12/14/2011,12/21/2011,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Marion,Ohio,43302,East,FUR-TA-10002645,Furniture,Tables,Hon Rectangular Conference Tables,136.53,1,136.53
5705,US-2011-123519,2011,12/14/2011,12/21/2011,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Marion,Ohio,43302,East,TEC-AC-10003033,Technology,Accessories,Plantronics CS510  OvertheHead monaural Wireless Headset System,263.96,1,263.96
5706,CA-2011-155593,2011,11/3/2011,11/8/2011,Standard Class,RP-19390,Resi Pölking,Consumer,United States,Fairfield,Connecticut,6824,East,OFF-SU-10002522,Office Supplies,Supplies,Acme Kleen Earth Office Shears,11.64,3,34.92
5707,CA-2014-136000,2014,9/23/2014,9/26/2014,Second Class,SC-20440,Shaun Chance,Corporate,United States,New York City,New York,10009,East,OFF-BI-10004828,Office Supplies,Binders,GBC Poly Designer Binding Covers,40.176,3,120.528
5708,US-2012-160857,2012,5/8/2012,5/15/2012,Standard Class,NW-18400,Natalie Webber,Consumer,United States,New York City,New York,10024,East,FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry WoodTone Poster Frame,79.44,3,238.32
5709,US-2012-160857,2012,5/8/2012,5/15/2012,Standard Class,NW-18400,Natalie Webber,Consumer,United States,New York City,New York,10024,East,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,357.93,3,1073.79
5710,US-2012-160857,2012,5/8/2012,5/15/2012,Standard Class,NW-18400,Natalie Webber,Consumer,United States,New York City,New York,10024,East,FUR-CH-10002647,Furniture,Chairs,Situations Contoured Folding Chairs 4Set,127.764,2,255.528
5711,US-2012-160857,2012,5/8/2012,5/15/2012,Standard Class,NW-18400,Natalie Webber,Consumer,United States,New York City,New York,10024,East,TEC-CO-10004115,Technology,Copiers,Sharp AL1530CS Digital Copier,2799.944,7,19599.608
5712,US-2012-160857,2012,5/8/2012,5/15/2012,Standard Class,NW-18400,Natalie Webber,Consumer,United States,New York City,New York,10024,East,OFF-PA-10003363,Office Supplies,Paper,Xerox 204,19.44,3,58.32
5713,CA-2014-115805,2014,8/1/2014,8/1/2014,Same Day,KW-16435,Katrina Willman,Consumer,United States,Chicago,Illinois,60653,Central,TEC-PH-10003092,Technology,Phones,Motorola L804,36.792,1,36.792
5714,US-2011-143707,2011,3/1/2011,3/5/2011,Standard Class,HR-14770,Hallie Redmond,Home Office,United States,New York City,New York,10035,East,TEC-PH-10003655,Technology,Phones,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,5.94,3,17.82
5715,CA-2014-116939,2014,9/26/2014,9/30/2014,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,Richmond,Virginia,23223,South,OFF-ST-10001476,Office Supplies,Storage,Steel Personal FilingPosting Tote,177.55,5,887.75
5716,CA-2012-124107,2012,10/9/2012,10/12/2012,Second Class,BM-11650,Brian Moss,Corporate,United States,Ann Arbor,Michigan,48104,Central,TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,619.95,5,3099.75
5717,CA-2012-124107,2012,10/9/2012,10/12/2012,Second Class,BM-11650,Brian Moss,Corporate,United States,Ann Arbor,Michigan,48104,Central,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snapon Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,29.16,3,87.48
5718,CA-2012-124107,2012,10/9/2012,10/12/2012,Second Class,BM-11650,Brian Moss,Corporate,United States,Ann Arbor,Michigan,48104,Central,OFF-EN-10003286,Office Supplies,Envelopes,Staples,57.96,7,405.72
5719,CA-2012-124107,2012,10/9/2012,10/12/2012,Second Class,BM-11650,Brian Moss,Corporate,United States,Ann Arbor,Michigan,48104,Central,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,29.403,3,88.209
5720,CA-2014-126550,2014,3/30/2014,4/3/2014,Second Class,RD-19720,Roger Demir,Consumer,United States,Lafayette,Indiana,47905,Central,OFF-ST-10001031,Office Supplies,Storage,Adjustable Personal File Tote,81.4,5,407
5721,CA-2012-138674,2012,11/14/2012,11/17/2012,First Class,KB-16585,Ken Black,Corporate,United States,Springfield,Oregon,97477,West,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,8.72,5,43.6
5722,CA-2012-138674,2012,11/14/2012,11/17/2012,First Class,KB-16585,Ken Black,Corporate,United States,Springfield,Oregon,97477,West,TEC-AC-10000358,Technology,Accessories,Imation Secure Drive  Hardware Encrypted USB flash drive  16 GB,91.176,3,273.528
5723,CA-2012-138674,2012,11/14/2012,11/17/2012,First Class,KB-16585,Ken Black,Corporate,United States,Springfield,Oregon,97477,West,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,159.968,4,639.872
5724,CA-2013-165820,2013,9/27/2013,10/1/2013,Standard Class,DW-13585,Dorothy Wardle,Corporate,United States,San Francisco,California,94109,West,OFF-PA-10004735,Office Supplies,Paper,Xerox 1905,12.96,2,25.92
5725,CA-2011-103191,2011,9/22/2011,9/27/2011,Standard Class,VG-21805,Vivek Grady,Corporate,United States,Chicago,Illinois,60653,Central,OFF-ST-10002574,Office Supplies,Storage,SAFCO Commercial Wire Shelving Black,331.536,3,994.608
5726,CA-2012-103933,2012,9/25/2012,9/27/2012,First Class,DR-12880,Dan Reichenbach,Corporate,United States,New York City,New York,10011,East,TEC-AC-10004171,Technology,Accessories,Razer Kraken 71 Surround Sound Over Ear USB Gaming Headset,899.91,9,8099.19
5727,CA-2012-110548,2012,5/4/2012,5/8/2012,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Houston,Texas,77095,Central,TEC-PH-10002922,Technology,Phones,ShoreTel ShorePhone IP 230 VoIP phone,946.344,7,6624.408
5728,CA-2014-117324,2014,12/9/2014,12/14/2014,Standard Class,JP-15520,Jeremy Pistek,Consumer,United States,Madison,Wisconsin,53711,Central,TEC-AC-10003023,Technology,Accessories,Logitech G105 Gaming Keyboard,178.11,3,534.33
5729,CA-2014-117324,2014,12/9/2014,12/14/2014,Standard Class,JP-15520,Jeremy Pistek,Consumer,United States,Madison,Wisconsin,53711,Central,OFF-AP-10003590,Office Supplies,Appliances,Hoover WindTunnel Plus Canister Vacuum,1089.75,3,3269.25
5730,CA-2014-117324,2014,12/9/2014,12/14/2014,Standard Class,JP-15520,Jeremy Pistek,Consumer,United States,Madison,Wisconsin,53711,Central,OFF-LA-10003510,Office Supplies,Labels,Avery 4027 File Folder Labels for Dot Matrix Printers 5000 Labels per Box White,61.06,2,122.12
5731,CA-2014-117324,2014,12/9/2014,12/14/2014,Standard Class,JP-15520,Jeremy Pistek,Consumer,United States,Madison,Wisconsin,53711,Central,FUR-BO-10003159,Furniture,Bookcases,Sauder Camden County Collection Libraries Planked Cherry Finish,459.92,4,1839.68
5732,CA-2014-117324,2014,12/9/2014,12/14/2014,Standard Class,JP-15520,Jeremy Pistek,Consumer,United States,Madison,Wisconsin,53711,Central,OFF-PA-10002713,Office Supplies,Paper,Adams Phone Message Book 200 Message Capacity 8 116 x 11,27.52,4,110.08
5733,CA-2014-143574,2014,6/30/2014,7/3/2014,First Class,DR-12880,Dan Reichenbach,Corporate,United States,Milford,Connecticut,6460,East,FUR-BO-10002598,Furniture,Bookcases,Hon Metal Bookcases Putty,638.82,9,5749.38
5734,CA-2014-143574,2014,6/30/2014,7/3/2014,First Class,DR-12880,Dan Reichenbach,Corporate,United States,Milford,Connecticut,6460,East,OFF-SU-10002537,Office Supplies,Supplies,Acme Box Cutter Scissors,30.69,3,92.07
5735,CA-2014-143574,2014,6/30/2014,7/3/2014,First Class,DR-12880,Dan Reichenbach,Corporate,United States,Milford,Connecticut,6460,East,FUR-FU-10003976,Furniture,Furnishings,DAX Executive Solid Wood Document Frame Desktop or Hang Mahogany 5 x 7,25.16,2,50.32
5736,CA-2011-111773,2011,6/29/2011,7/3/2011,Standard Class,JK-15625,Jim Karlsson,Consumer,United States,New York City,New York,10024,East,OFF-BI-10000174,Office Supplies,Binders,Wilson Jones Clip  Carry Folder Binder Tool for Ring Binders Clear,13.92,3,41.76
5737,CA-2011-148614,2011,1/21/2011,1/26/2011,Standard Class,MV-17485,Mark Van Huff,Consumer,United States,Los Angeles,California,90049,West,OFF-PA-10002893,Office Supplies,Paper,Wirebound Service Call Books 5 12 x 4,19.36,2,38.72
5738,CA-2011-148614,2011,1/21/2011,1/26/2011,Standard Class,MV-17485,Mark Van Huff,Consumer,United States,Los Angeles,California,90049,West,FUR-FU-10003194,Furniture,Furnishings,Eldon Expressions Desk Accessory Wood Pencil Holder Oak,19.3,2,38.6
5739,CA-2014-156139,2014,1/1/2014,1/7/2014,Standard Class,BP-11155,Becky Pak,Consumer,United States,San Francisco,California,94109,West,OFF-BI-10004233,Office Supplies,Binders,GBC PrePunched Binding Paper Plastic White 812 x 11,38.376,3,115.128
5740,US-2014-147886,2014,3/29/2014,4/1/2014,First Class,DH-13075,Dave Hallsten,Corporate,United States,Fairfield,California,94533,West,OFF-PA-10000232,Office Supplies,Paper,Xerox 1975,12.96,2,25.92
5741,US-2014-147886,2014,3/29/2014,4/1/2014,First Class,DH-13075,Dave Hallsten,Corporate,United States,Fairfield,California,94533,West,FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry WoodTone Poster Frame,26.48,1,26.48
5742,US-2014-147886,2014,3/29/2014,4/1/2014,First Class,DH-13075,Dave Hallsten,Corporate,United States,Fairfield,California,94533,West,TEC-MA-10004679,Technology,Machines,StarTechcom 10100 VDSL2 Ethernet Extender Kit,532.72,2,1065.44
5743,US-2014-147886,2014,3/29/2014,4/1/2014,First Class,DH-13075,Dave Hallsten,Corporate,United States,Fairfield,California,94533,West,OFF-PA-10003651,Office Supplies,Paper,Xerox 1968,26.72,4,106.88
5744,US-2014-147886,2014,3/29/2014,4/1/2014,First Class,DH-13075,Dave Hallsten,Corporate,United States,Fairfield,California,94533,West,OFF-PA-10000743,Office Supplies,Paper,Xerox 1977,20.04,3,60.12
5745,US-2014-147886,2014,3/29/2014,4/1/2014,First Class,DH-13075,Dave Hallsten,Corporate,United States,Fairfield,California,94533,West,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,795.48,7,5568.36
5746,US-2014-147886,2014,3/29/2014,4/1/2014,First Class,DH-13075,Dave Hallsten,Corporate,United States,Fairfield,California,94533,West,FUR-FU-10003829,Furniture,Furnishings,Stackable Trays,21.56,7,150.92
5747,CA-2013-113733,2013,12/9/2013,12/13/2013,Standard Class,LH-16900,Lena Hernandez,Consumer,United States,Greenville,North Carolina,27834,South,TEC-PH-10002496,Technology,Phones,Cisco SPA301,249.584,2,499.168
5748,CA-2013-113733,2013,12/9/2013,12/13/2013,Standard Class,LH-16900,Lena Hernandez,Consumer,United States,Greenville,North Carolina,27834,South,TEC-AC-10002473,Technology,Accessories,Maxell 47GB DVDR,68.112,3,204.336
5749,CA-2013-113733,2013,12/9/2013,12/13/2013,Standard Class,LH-16900,Lena Hernandez,Consumer,United States,Greenville,North Carolina,27834,South,TEC-AC-10004877,Technology,Accessories,Imation 30456 USB Flash Drive 8GB,16.56,3,49.68
5750,CA-2014-104913,2014,11/19/2014,11/23/2014,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Long Beach,New York,11561,East,TEC-PH-10000923,Technology,Phones,Belkin SportFit Armband For iPhone 5s5c Fuchsia,74.95,5,374.75
5751,CA-2011-145800,2011,5/30/2011,6/5/2011,Standard Class,SS-20410,Shahid Shariari,Consumer,United States,Buffalo Grove,Illinois,60089,Central,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,355.455,3,1066.365
5752,CA-2013-125850,2013,1/22/2013,1/28/2013,Standard Class,FP-14320,Frank Preis,Consumer,United States,San Diego,California,92037,West,OFF-LA-10003498,Office Supplies,Labels,Avery 475,44.4,3,133.2
5753,CA-2013-125850,2013,1/22/2013,1/28/2013,Standard Class,FP-14320,Frank Preis,Consumer,United States,San Diego,California,92037,West,OFF-LA-10004484,Office Supplies,Labels,Avery 476,20.65,5,103.25
5754,CA-2013-118514,2013,2/3/2013,2/10/2013,Standard Class,LC-17050,Liz Carlisle,Consumer,United States,Richmond,Kentucky,40475,South,FUR-CH-10000015,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,866.4,4,3465.6
5755,CA-2012-150749,2012,3/29/2012,4/3/2012,Second Class,AS-10240,Alan Shonely,Consumer,United States,Springfield,Virginia,22153,South,OFF-AR-10003732,Office Supplies,Art,Newell 333,5.56,2,11.12
5756,CA-2011-163748,2011,10/14/2011,10/18/2011,Standard Class,HG-15025,Hunter Glantz,Consumer,United States,Fort Worth,Texas,76106,Central,OFF-AP-10004052,Office Supplies,Appliances,Hoover Replacement Belts For Soft Guard  Commercial Ltweight Upright Vacs 2Pk,3.16,4,12.64
5757,CA-2011-163748,2011,10/14/2011,10/18/2011,Standard Class,HG-15025,Hunter Glantz,Consumer,United States,Fort Worth,Texas,76106,Central,TEC-CO-10002095,Technology,Copiers,Hewlett Packard 610 Color Digital Copier  Printer,1999.96,5,9999.8
5758,CA-2012-119634,2012,8/11/2012,8/16/2012,Standard Class,BW-11065,Barry Weirich,Consumer,United States,Raleigh,North Carolina,27604,South,FUR-FU-10004270,Furniture,Furnishings,Executive Impressions 13 Clairmont Wall Clock,46.152,3,138.456
